School Type,Campus Name,District Name,Total Score,Overall Grade,County Name,NCESSCH,LAT,LONG,ZIP
MIDDLE,WHITE J H,MISSION CISD,42.5,C+,HIDALGO,483104006760,26.230262,-98.335952,78572
MIDDLE,WHITE MIDDLE,NORTH EAST ISD,42,C+,BEXAR,483294003659,29.505334,-98.380889,78218
HIGH,WHITE OAK H S,WHITE OAK ISD,58.5,B-,GREGG,484548005173,32.532006,-94.860993,75693
ELEMENTARY,WHITE OAK INT,WHITE OAK ISD,49.5,C+,GREGG,484548006056,32.530222,-94.860978,75693
MIDDLE,WHITE OAK MIDDLE,WHITE OAK ISD,40.3,C,GREGG,483240003597,30.094921,-95.2523,77365
MIDDLE,WHITE OAK MIDDLE,NEW CANEY ISD,39.1,C,MONTGOMERY,483240003597,30.094921,-95.2523,77365
ELEMENTARY,WHITE ROCK EL,RICHARDSON ISD,73.6,A+,DALLAS,483702004166,32.873693,-96.72412,75238
ELEMENTARY,WHITEFACE SCHOOL,WHITEFACE CISD,38.6,D+,COCHRAN,484557005181,33.600784,-102.618182,79379
HIGH,WHITEFACE SCHOOL,WHITEFACE CISD,72.6,A-,COCHRAN,484557005181,33.600784,-102.618182,79379
MIDDLE,WHITEFACE SCHOOL,WHITEFACE CISD,40.5,C,COCHRAN,484557005181,33.600784,-102.618182,79379
HIGH,WHITEHOUSE H S,WHITEHOUSE ISD,55.1,B-,SMITH,484560005183,32.232353,-95.213833,75791
MIDDLE,WHITEHOUSE J H,WHITEHOUSE ISD,62.6,A-,SMITH,484560005185,32.229768,-95.231978,75791
HIGH,WHITESBORO H S,WHITESBORO ISD,64.1,B+,GRAYSON,484563005187,33.661711,-96.923002,76273
ELEMENTARY,WHITESBORO INTERMEDIATE,WHITESBORO ISD,50.1,B-,GRAYSON,484563005186,33.658215,-96.908949,76273
MIDDLE,WHITESBORO MIDDLE,WHITESBORO ISD,49.7,B,GRAYSON,484563005188,33.664897,-96.917571,76273
ELEMENTARY,WHITESIDE EL,LUBBOCK ISD,55.7,B,LUBBOCK,482850010938,33.525394,-101.927084,79424
ELEMENTARY,WHITESTONE EL,LEANDER ISD,47.7,C+,WILLIAMSON,482703003044,30.547738,-97.870068,78641
ELEMENTARY,WHITEWRIGHT EL,WHITEWRIGHT ISD,53.5,B-,GRAYSON,484567005189,33.507393,-96.395569,75491
HIGH,WHITEWRIGHT H S,WHITEWRIGHT ISD,56.2,B-,GRAYSON,484567005190,33.504622,-96.395729,75491
MIDDLE,WHITEWRIGHT MIDDLE,WHITEWRIGHT ISD,53.9,B+,GRAYSON,484567005191,33.507367,-96.397002,75491
ELEMENTARY,WHITHARRAL SCHOOL,WHITHARRAL ISD,49.6,C+,HOCKLEY,484569005193,33.738204,-102.3266,79380
MIDDLE,WHITHARRAL SCHOOL,WHITHARRAL ISD,51.3,B,HOCKLEY,484569005193,33.738204,-102.3266,79380
ELEMENTARY,WHITLEY ROAD EL,KELLER ISD,41.5,C-,TARRANT,482526006003,32.881248,-97.253783,76148
HIGH,WHITNEY H S,WHITNEY ISD,47.6,C-,HILL,484572005195,31.961624,-97.321278,76692
ELEMENTARY,WHITNEY INT,WHITNEY ISD,36.6,D,HILL,484572007658,31.946183,-97.318876,76692
ELEMENTARY,WHITNEY M YOUNG JR EL,DALLAS ISD,40.1,C-,DALLAS,481623001390,32.696308,-96.786135,75216
MIDDLE,WHITNEY MIDDLE,WHITNEY ISD,44.3,C+,HILL,484572005196,31.97083,-97.322161,76692
ELEMENTARY,WHITTIER EL,AMARILLO ISD,75.5,A+,POTTER,480813000184,35.23348,-101.801505,79107
ELEMENTARY,WHITTIER EL,HOUSTON ISD,33.7,D-,HARRIS,480813000184,35.23348,-101.801505,79107
MIDDLE,WHITTIER MIDDLE,SAN ANTONIO ISD,32.3,D,BEXAR,483873004408,29.475401,-98.530426,78201
HIGH,WICHITA FALLS H S,WICHITA FALLS ISD,41.3,D,WICHITA,484578005223,33.893513,-98.516918,76309
ELEMENTARY,WIDEN EL,AUSTIN ISD,19.1,F,TRAVIS,480894006213,30.188759,-97.74047,78744
ELEMENTARY,WIEDERSTEIN EL,SCHERTZ-CIBOLO-U CITY ISD,49.9,C+,GUADALUPE,483948004490,29.563982,-98.230763,78108
ELEMENTARY,WIELAND EL,PFLUGERVILLE ISD,52.2,B-,TRAVIS,483483011514,30.422569,-97.639131,78660
MIDDLE,WIGGS MIDDLE,EL PASO ISD,46.4,B-,EL PASO,481830006251,31.774881,-106.4828,79925
ELEMENTARY,WILBUR E LUCAS EL,VALLEY VIEW ISD,75.3,A+,HIDALGO,484380009308,26.111593,-98.229354,78577
ELEMENTARY,WILCHESTER EL,SPRING BRANCH ISD,74.8,A+,HARRIS,484110004705,29.782173,-95.580407,77079
ELEMENTARY,WILD PEACH EL,COLUMBIA-BRAZORIA ISD,32.2,D-,BRAZORIA,481467005428,29.076064,-95.61668,77422
ELEMENTARY,WILDERNESS OAK EL,NORTH EAST ISD,80.5,A+,BEXAR,483294010433,29.636708,-98.509578,78258
ELEMENTARY,WILDORADO EL,WILDORADO ISD,59.1,B+,OLDHAM,484584005225,35.183885,-102.201521,79098
MIDDLE,WILDORADO EL,WILDORADO ISD,60.9,A-,OLDHAM,484584005225,35.183885,-102.201521,79098
ELEMENTARY,WILDWOOD EL,TOMBALL ISD,63.6,B+,HARRIS,484296013049,30.02955,-95.639616,77377
ELEMENTARY,WILKERSON INT,CONROE ISD,57.2,B,MONTGOMERY,481500001017,30.128566,-95.464706,77380
ELEMENTARY,WILKINSON EL,CONROE ISD,44,C,MONTGOMERY,481500011506,30.274865,-95.431242,77301
MIDDLE,WILKINSON MIDDLE,MESQUITE ISD,51.5,B,DALLAS,483039003423,32.789786,-96.614487,75149
ELEMENTARY,WILLBERN EL,CYPRESS-FAIRBANKS ISD,54.2,B,HARRIS,481611001248,29.922207,-95.561355,77064
ELEMENTARY,WILLIAM B MILLER EL,DALLAS ISD,45.8,C,DALLAS,481623001319,32.719008,-96.780073,75216
HIGH,WILLIAM B TRAVIS H S,FORT BEND ISD,66.7,B+,FORT BEND,481965010669,29.65357,-95.71628,77406
ELEMENTARY,WILLIAM B TRAVIS WORLD LANGUAGE ACADEMY,GRAND PRAIRIE ISD,35.3,D,DALLAS,482142013226,32.75176,-96.987331,75050
MIDDLE,WILLIAM B TRAVIS WORLD LANGUAGE ACADEMY,GRAND PRAIRIE ISD,37.5,C-,DALLAS,482142013226,32.75176,-96.987331,75050
ELEMENTARY,WILLIAM C HERRERA EL,EL PASO ISD,39.7,D+,EL PASO,481830010646,31.792565,-106.398576,79932
MIDDLE,WILLIAM D SLIDER MIDDLE,SOCORRO ISD,54.3,B+,EL PASO,484071021237,31.763191,-106.285959,79936
MIDDLE,WILLIAM G GRAVITT J H,DENVER CITY ISD,36.4,C-,YOAKUM,481677001458,32.968704,-102.837935,79323
MIDDLE,WILLIAM H BYRD MIDDLE,DUNCANVILLE ISD,49.5,B,DALLAS,481764001530,32.646445,-96.931959,75137
MIDDLE,WILLIAM HAWLEY ATWELL LAW ACADEMY,DALLAS ISD,23.1,F,DALLAS,481623001211,32.677139,-96.843285,75232
ELEMENTARY,WILLIAM J CLINTON EL,LA JOYA ISD,59.7,B+,HIDALGO,482613010831,26.340077,-98.448079,78576
ELEMENTARY,WILLIAM J WINKLEY EL,LEANDER ISD,52.9,B-,WILLIAMSON,482703011371,30.538267,-97.865923,78641
ELEMENTARY,WILLIAM L CABELL EL,DALLAS ISD,49.9,C+,DALLAS,481623001385,32.918832,-96.865776,75234
ELEMENTARY,WILLIAM LEE HASTINGS EL,DUNCANVILLE ISD,25.3,F,DALLAS,481764001526,32.651176,-96.922311,75116
ELEMENTARY,WILLIAM LIPSCOMB EL,DALLAS ISD,48.6,C+,DALLAS,481623001305,32.807036,-96.756921,75214
ELEMENTARY,WILLIAM M ANDERSON EL,DALLAS ISD,50.7,B-,DALLAS,481623001384,32.722295,-96.656026,75217
ELEMENTARY,WILLIAM PASCHALL EL,JUDSON ISD,42.9,C-,BEXAR,482499008451,29.473313,-98.362995,78244
ELEMENTARY,WILLIAM STRIBLING EL,BURLESON ISD,49.8,C+,JOHNSON,481218007979,32.530078,-97.27531,76028
ELEMENTARY,WILLIAM VELASQUEZ,LAMAR CISD,51.5,B-,FORT BEND,482658010667,29.539164,-95.683177,77469
ELEMENTARY,WILLIAM WOOD EL,VICTORIA ISD,31.2,D-,VICTORIA,484415002698,28.804704,-96.816348,77905
ELEMENTARY,WILLIAMS EL,LUBBOCK ISD,44.9,C,LUBBOCK,480870002041,32.665649,-97.107884,76018
ELEMENTARY,WILLIAMS EL,ARLINGTON ISD,43.3,C,TARRANT,480870002041,32.665649,-97.107884,76018
ELEMENTARY,WILLIAMS EL,AUSTIN ISD,36.3,D,TRAVIS,480870002041,32.665649,-97.107884,76018
ELEMENTARY,WILLIAMS EL,GARLAND ISD,33,D-,DALLAS,480870002041,32.665649,-97.107884,76018
ELEMENTARY,WILLIAMS ELEMENTARY,PASADENA ISD,31.6,D-,HARRIS,483432003856,29.687217,-95.229086,77502
MIDDLE,WILLIAMS MIDDLE,HOUSTON ISD,16.1,F,HARRIS,482364002615,29.853775,-95.42359,77091
ELEMENTARY,WILLIE BROWN EL,MANSFIELD ISD,64.5,B+,TARRANT,482892008038,32.572652,-97.105608,76063
ELEMENTARY,WILLIE E WILLIAMS EL,MAGNOLIA ISD,44.3,C,MONTGOMERY,482874007078,30.216341,-95.74542,77355
HIGH,WILLIS H S,WILLIS ISD,43.7,D+,MONTGOMERY,484590005228,30.392317,-95.477105,77378
ELEMENTARY,WILLIS LANE EL,KELLER ISD,69,A,TARRANT,482526007727,32.905952,-97.248383,76248
ELEMENTARY,WILLOW BEND EL,FRENSHIP ISD,47.7,C+,LUBBOCK,481983010946,33.584289,-102.011917,79416
ELEMENTARY,WILLOW CREEK EL,HUMBLE ISD,70.7,A,HARRIS,481770012416,32.859771,-97.387034,76131
ELEMENTARY,WILLOW CREEK EL,TOMBALL ISD,65.1,A-,HARRIS,481770012416,32.859771,-97.387034,76131
ELEMENTARY,WILLOW CREEK EL,EAGLE MT-SAGINAW ISD,46.4,C,TARRANT,481770012416,32.859771,-97.387034,76131
ELEMENTARY,WILLOW SPRINGS EL,KILLEEN ISD,38.2,D+,BELL,482566006283,31.084336,-97.777822,76549
MIDDLE,WILLOW SPRINGS MIDDLE,LOVEJOY ISD,83.5,A+,COLLIN,482838010526,33.083997,-96.593393,75002
ELEMENTARY,WILLOW VISTA INT,RIVER ROAD ISD,36.7,D,POTTER,483726012346,35.28485,-101.821611,79108
MIDDLE,WILLOW WOOD J H,TOMBALL ISD,69.4,A,HARRIS,484296009516,30.026681,-95.605584,77377
HIGH,WILLOWRIDGE H S,FORT BEND ISD,36.9,D-,FORT BEND,481965005468,29.586244,-95.482011,77053
ELEMENTARY,WILLS EL,AMARILLO ISD,47.1,C+,POTTER,480813000185,35.203628,-101.876915,79106
HIGH,WILLS POINT H S,WILLS POINT ISD,40.2,D,VAN ZANDT,484595005231,32.70792,-96.029318,75169
MIDDLE,WILLS POINT J H,WILLS POINT ISD,47.4,B-,VAN ZANDT,484595008070,32.706924,-96.017846,75169
ELEMENTARY,WILLS POINT MIDDLE,WILLS POINT ISD,42.1,C-,VAN ZANDT,484595005232,32.707014,-96.014867,75169
ELEMENTARY,WILMER-HUTCHINS EL,DALLAS ISD,25.1,F,DALLAS,481623012474,32.654119,-96.727553,75241
HIGH,WILMER-HUTCHINS H S,DALLAS ISD,39.2,D-,DALLAS,481623012551,32.655714,-96.729732,75241
ELEMENTARY,WILSHIRE EL,HURST-EULESS-BEDFORD ISD,59.7,B+,TARRANT,482406002684,32.832482,-97.109609,76040
ELEMENTARY,WILSHIRE EL,NORTH EAST ISD,39.6,D+,BEXAR,482406002684,32.832482,-97.109609,76040
ELEMENTARY,WILSON EL,LUBBOCK ISD,62.9,B+,LUBBOCK,481521000585,32.964916,-97.005594,75019
ELEMENTARY,WILSON EL,COPPELL ISD,60,B+,DALLAS,481521000585,32.964916,-97.005594,75019
ELEMENTARY,WILSON EL,DENTON ISD,55.2,B,DENTON,481521000585,32.964916,-97.005594,75019
ELEMENTARY,WILSON EL,HARLINGEN CISD,51.3,B-,CAMERON,481521000585,32.964916,-97.005594,75019
ELEMENTARY,WILSON EL,CYPRESS-FAIRBANKS ISD,49.9,C+,HARRIS,481521000585,32.964916,-97.005594,75019
ELEMENTARY,WILSON EL,MCALLEN ISD,42.5,C-,HIDALGO,481521000585,32.964916,-97.005594,75019
ELEMENTARY,WILSON EL,SAN ANTONIO ISD,41.3,C-,BEXAR,481521000585,32.964916,-97.005594,75019
ELEMENTARY,WILSON EL,PAMPA ISD,34.4,D,GRAY,481521000585,32.964916,-97.005594,75019
ELEMENTARY,WILSON INT,ALDINE ISD,42.6,C-,HARRIS,480771001118,29.918221,-95.467801,77038
MIDDLE,WILSON J H,DAYTON ISD,35.5,C-,LIBERTY,481641001403,30.038333,-94.891449,77535
MIDDLE,WILSON MIDDLE,PLANO ISD,46.1,B-,COLLIN,483228003582,29.969552,-94.00657,77627
MIDDLE,WILSON MIDDLE,NEDERLAND ISD,43.9,C+,JEFFERSON,483228003582,29.969552,-94.00657,77627
ELEMENTARY,WILSON MONTESSORI,HOUSTON ISD,43.5,C,HARRIS,482364002616,29.747746,-95.398984,77006
MIDDLE,WILSON MONTESSORI,HOUSTON ISD,45.1,B-,HARRIS,482364002616,29.747746,-95.398984,77006
ELEMENTARY,WILSON SCHOOL,WILSON ISD,22.9,F,LYNN,484599005241,33.319865,-101.729345,79381
HIGH,WILSON SCHOOL,WILSON ISD,30.4,F,LYNN,484599005241,33.319865,-101.729345,79381
MIDDLE,WILSON SCHOOL,WILSON ISD,25.2,D-,LYNN,484599005241,33.319865,-101.729345,79381
HIGH,WIMBERLEY H S,WIMBERLEY ISD,53.9,C+,HAYS,480000906198,30.005117,-98.117104,78676
ELEMENTARY,WIMBISH EL,ARLINGTON ISD,35,D,TARRANT,480870000268,32.749137,-97.131046,76012
ELEMENTARY,WINDCREST EL,NORTH EAST ISD,35,D,BEXAR,483294003661,29.517999,-98.382756,78239
ELEMENTARY,WINDERMERE EL,PFLUGERVILLE ISD,53.6,B-,TRAVIS,483483006895,30.46463,-97.642353,78660
ELEMENTARY,WINDSONG INT,FRIENDSWOOD ISD,75.9,A+,GALVESTON,481995008216,29.488054,-95.215254,77546
ELEMENTARY,WINDSONG RANCH EL,PROSPER ISD,56.3,B,COLLIN,483600013227,33.228456,-96.867143,75078
ELEMENTARY,WINDSOR EL,AMARILLO ISD,61,B+,POTTER,480813005642,35.142603,-101.911004,79109
ELEMENTARY,WINDSOR PARK G/T,CORPUS CHRISTI ISD,97.8,A+,NUECES,481527001092,27.726349,-97.368479,78412
ELEMENTARY,WINDSOR VILLAGE EL,HOUSTON ISD,57.3,B,HARRIS,482364002617,29.617611,-95.470787,77085
ELEMENTARY,WINDTHORST EL,WINDTHORST ISD,63.7,B+,ARCHER,484608005264,33.574716,-98.439533,76389
HIGH,WINDTHORST H S,WINDTHORST ISD,64,B+,ARCHER,484608005265,33.574027,-98.439576,76389
MIDDLE,WINDTHORST JH,WINDTHORST ISD,56,B+,ARCHER,484608012438,33.574716,-98.439533,76389
ELEMENTARY,WINFIELD EL,WINFIELD ISD,26.5,F,TITUS,484611005266,33.168291,-95.109679,75493
MIDDLE,WINFIELD EL,WINFIELD ISD,28.7,D-,TITUS,484611005266,33.168291,-95.109679,75493
ELEMENTARY,WINK EL,WINK-LOVING ISD,29.2,F,WINKLER,484617005268,31.753881,-103.151986,79789
HIGH,WINK H S,WINK-LOVING ISD,46,C-,WINKLER,484617005269,31.753881,-103.151986,79789
MIDDLE,WINK H S,WINK-LOVING ISD,39.1,C,WINKLER,484617005269,31.753881,-103.151986,79789
ELEMENTARY,WINN EL,AUSTIN ISD,37.7,D+,TRAVIS,480894000365,30.313921,-97.665365,78723
ELEMENTARY,WINNETKA EL,DALLAS ISD,56.1,B,DALLAS,481623001388,32.734398,-96.844796,75208
ELEMENTARY,WINNSBORO EL,WINNSBORO ISD,45.5,C,WOOD,484620005937,32.950739,-95.300492,75494
HIGH,WINNSBORO H S,WINNSBORO ISD,68.1,B+,WOOD,484620005272,32.953159,-95.295527,75494
HIGH,WINONA H S,WINONA ISD,43.2,D+,SMITH,484623005274,32.492935,-95.183819,75792
ELEMENTARY,WINONA INT,WINONA ISD,31.9,D-,SMITH,484623011423,32.496555,-95.184195,75792
MIDDLE,WINONA MIDDLE,WINONA ISD,34.4,D+,SMITH,484623005825,32.492935,-95.183819,75792
ELEMENTARY,WINSTON EL,EDGEWOOD ISD,23.2,F,BEXAR,481815001632,29.390121,-98.562158,78226
ELEMENTARY,WINTERS EL,WINTERS ISD,42.6,C-,RUNNELS,484626005275,31.966295,-99.960394,79567
HIGH,WINTERS H S,WINTERS ISD,34.2,F,RUNNELS,484626005276,31.965511,-99.960719,79567
MIDDLE,WINTERS J H,WINTERS ISD,19.8,F,RUNNELS,484626021472,31.966571,-99.959846,79567
HIGH,WISDOM H S,HOUSTON ISD,32,F,HARRIS,482364002518,29.729703,-95.49997,77057
ELEMENTARY,WISE EL FINE ARTS MAGNET,CHAPEL HILL ISD,53.5,B-,SMITH,481365000858,32.329264,-95.233114,75707
ELEMENTARY,WM B TRAVIS EL,MARSHALL ISD,35.2,D,HARRISON,482916003299,32.516394,-94.368491,75672
ELEMENTARY,WM DAVID SURRATT EL,CLINT ISD,38.8,D+,EL PASO,481443000933,31.591999,-106.235287,79836
ELEMENTARY,WODEN EL,WODEN ISD,61.5,B+,NACOGDOCHES,484632005277,31.504488,-94.527321,75978
HIGH,WODEN H S,WODEN ISD,61.3,B,NACOGDOCHES,484632005278,31.503781,-94.528874,75978
MIDDLE,WODEN J H,WODEN ISD,61.5,A-,NACOGDOCHES,484632006342,31.504505,-94.528942,75978
ELEMENTARY,WOLFE CITY EL,WOLFE CITY ISD,53.7,B-,HUNT,484635005279,33.367435,-96.075433,75496
HIGH,WOLFE CITY H S,WOLFE CITY ISD,66.7,B+,HUNT,484635005280,33.367435,-96.074946,75496
MIDDLE,WOLFE CITY MIDDLE,WOLFE CITY ISD,41.8,C,HUNT,484635005622,33.366916,-96.075206,75496
ELEMENTARY,WOLFFARTH EL,LUBBOCK ISD,39.9,D+,LUBBOCK,482850010941,33.607613,-101.884578,79415
ELEMENTARY,WOLFLIN EL,AMARILLO ISD,54.3,B,POTTER,480813000186,35.192496,-101.850145,79109
ELEMENTARY,WOOD EL,ARLINGTON ISD,45.7,C,TARRANT,480870005391,32.668737,-97.16145,76017
MIDDLE,WOOD MIDDLE,NORTH EAST ISD,33.8,D+,BEXAR,483294005562,29.575855,-98.367891,78233
ELEMENTARY,WOODARD EL,CYPRESS-FAIRBANKS ISD,63.1,B+,HARRIS,481611012935,29.944223,-95.679227,77433
ELEMENTARY,WOODCREEK EL,KATY ISD,72.3,A,HARRIS,482517010770,29.766696,-95.8329,77494
MIDDLE,WOODCREEK J H,KATY ISD,70.5,A,HARRIS,482517011937,29.759879,-95.83011,77494
MIDDLE,WOODCREEK MIDDLE,HUMBLE ISD,46.9,B-,HARRIS,482391011268,29.931703,-95.201981,77044
ELEMENTARY,WOODEN EL,RED OAK ISD,47.8,C+,ELLIS,483666006164,32.501752,-96.795392,75154
ELEMENTARY,WOODGATE INT,MIDWAY ISD,63.8,B+,MCLENNAN,483064007033,31.480271,-97.216041,76712
ELEMENTARY,WOODLAKE EL,JUDSON ISD,40.1,C-,BEXAR,482499005514,29.47884,-98.354638,78244
MIDDLE,WOODLAKE HILLS MIDDLE,JUDSON ISD,34,D+,BEXAR,482499007189,29.490044,-98.350329,78244
ELEMENTARY,WOODLAND ACRES EL,GALENA PARK ISD,55,B,HARRIS,482025001992,29.764929,-95.20027,77015
MIDDLE,WOODLAND ACRES MIDDLE,GALENA PARK ISD,40.7,C,HARRIS,482025001993,29.764096,-95.200482,77015
ELEMENTARY,WOODLAND EL,GRAHAM ISD,42.4,C-,YOUNG,482136002138,33.095221,-98.567608,76450
ELEMENTARY,WOODLAND HILLS EL,HUMBLE ISD,50.7,B-,HARRIS,482391002651,30.059,-95.213439,77339
ELEMENTARY,WOODLAND SPRINGS EL,KELLER ISD,59.1,B+,TARRANT,482526011020,32.946179,-97.262325,76244
ELEMENTARY,WOODLANDS EL,AMARILLO ISD,75.6,A+,POTTER,480813008350,35.237304,-101.913378,79106
ELEMENTARY,WOODLAWN ACADEMY,SAN ANTONIO ISD,31.2,D-,BEXAR,483873004411,29.456599,-98.524804,78201
MIDDLE,WOODLAWN ACADEMY,SAN ANTONIO ISD,33.4,D+,BEXAR,483873004411,29.456599,-98.524804,78201
ELEMENTARY,WOODLAWN EL,CORPUS CHRISTI ISD,59.6,B+,NUECES,481527001093,27.705052,-97.350175,78411
ELEMENTARY,WOODLAWN HILLS EL,SAN ANTONIO ISD,32.8,D-,BEXAR,483873004412,29.465543,-98.568821,78228
ELEMENTARY,WOODRIDGE EL,ALAMO HEIGHTS ISD,57.3,B,BEXAR,480759000050,29.503137,-98.454034,78209
ELEMENTARY,WOODRIDGE EL,DESOTO ISD,37.1,D,DALLAS,480759000050,29.503137,-98.454034,78209
MIDDLE,WOODRIDGE FOREST MIDDLE,NEW CANEY ISD,49.2,B,MONTGOMERY,483240012876,30.077146,-95.224248,77365
ELEMENTARY,WOODROE PETTY EL,TAFT ISD,30.1,D-,SAN PATRICIO,484206004789,27.968846,-97.402603,78390
HIGH,WOODROW WILSON H S,DALLAS ISD,63.2,B,DALLAS,481623001387,32.805631,-96.750577,75214
ELEMENTARY,WOODS EL,TYLER ISD,52.9,B-,SMITH,484347004951,32.315582,-95.291142,75701
ELEMENTARY,WOODSBORO EL,WOODSBORO ISD,35.9,D,REFUGIO,484638005281,28.235086,-97.322906,78393
HIGH,WOODSBORO H S,WOODSBORO ISD,41.3,D,REFUGIO,484638005282,28.233801,-97.321546,78393
MIDDLE,WOODSBORO H S,WOODSBORO ISD,50.3,B,REFUGIO,484638005282,28.233801,-97.321546,78393
ELEMENTARY,WOODSON SCHOOL,WOODSON ISD,52.4,B-,THROCKMORTON,482364002417,29.643053,-95.366681,77047
ELEMENTARY,WOODSON SCHOOL,HOUSTON ISD,16.8,F,HARRIS,482364002417,29.643053,-95.366681,77047
HIGH,WOODSON SCHOOL,WOODSON ISD,45.6,C-,THROCKMORTON,482364002417,29.643053,-95.366681,77047
MIDDLE,WOODSON SCHOOL,WOODSON ISD,54.3,B+,THROCKMORTON,482364002417,29.643053,-95.366681,77047
MIDDLE,WOODSON SCHOOL,HOUSTON ISD,19.3,F,HARRIS,482364002417,29.643053,-95.366681,77047
ELEMENTARY,WOODSTONE EL,NORTH EAST ISD,36.8,D,BEXAR,483294003662,29.564705,-98.375976,78233
ELEMENTARY,WOODVIEW EL,SPRING BRANCH ISD,25.1,F,HARRIS,484110004706,29.790758,-95.532967,77055
HIGH,WOODVILLE H S,WOODVILLE ISD,67.4,B+,TYLER,484644005286,30.78559,-94.43413,75979
ELEMENTARY,WOODVILLE INT,WOODVILLE ISD,36.5,D,TYLER,484644006058,30.778517,-94.416709,75979
MIDDLE,WOODVILLE MIDDLE,WOODVILLE ISD,38,C-,TYLER,484644005287,30.78563,-94.434083,75979
ELEMENTARY,WOODWAY EL,MIDWAY ISD,67.2,A-,MCLENNAN,481970021060,32.645855,-97.376423,76133
ELEMENTARY,WOODWAY EL,FORT WORTH ISD,38.6,D+,TARRANT,481970021060,32.645855,-97.376423,76133
ELEMENTARY,WOOLDRIDGE EL,AUSTIN ISD,29.8,F,TRAVIS,480894000366,30.364872,-97.709836,78758
ELEMENTARY,WOOTEN EL,AUSTIN ISD,52.2,B-,TRAVIS,480894000367,30.353445,-97.71921,78757
MIDDLE,WORKMAN J H,ARLINGTON ISD,34.3,D+,TARRANT,480870005846,32.685338,-97.101611,76014
MIDDLE,WORLD LANGUAGES INSTITUTE,FORT WORTH ISD,53.1,B,TARRANT,481970012991,32.73105,-97.336391,76104
ELEMENTARY,WORSHAM EL,ALDINE ISD,29.8,F,HARRIS,480771000079,29.885403,-95.341051,77093
ELEMENTARY,WORTH HEIGHTS EL,FORT WORTH ISD,56.1,B,TARRANT,481970001934,32.695662,-97.321559,76110
ELEMENTARY,WORTHAM EL,WORTHAM ISD,41.8,C-,FREESTONE,484647005289,31.78749,-96.465913,76693
HIGH,WORTHAM H S,WORTHAM ISD,59.2,B,FREESTONE,484647005290,31.787341,-96.466422,76693
MIDDLE,WORTHAM MIDDLE,WORTHAM ISD,27.7,D-,FREESTONE,484647007287,31.7878,-96.466532,76693
HIGH,WORTHING H S,HOUSTON ISD,28.1,F,HARRIS,482364002619,29.657286,-95.366491,77051
ELEMENTARY,WRIGHT EL,LUBBOCK ISD,44.1,C,LUBBOCK,482247002272,29.364206,-98.492412,78214
ELEMENTARY,WRIGHT EL,WEATHERFORD ISD,37.7,D+,PARKER,482247002272,29.364206,-98.492412,78214
ELEMENTARY,WRIGHT EL,HARLANDALE ISD,35.8,D,BEXAR,482247002272,29.364206,-98.492412,78214
MIDDLE,WUNDERLICH INT,KLEIN ISD,40.8,C,HARRIS,482574002907,29.968062,-95.501915,77066
ELEMENTARY,WYATT EL,PLANO ISD,77.9,A+,COLLIN,483510008736,33.100003,-96.768244,75025
HIGH,WYLIE EAST H S,WYLIE ISD,68.6,B+,COLLIN,484653011511,33.01649,-96.494806,75098
HIGH,WYLIE H S,WYLIE ISD,76,A,COLLIN,484650005293,32.37479,-99.783817,79606
HIGH,WYLIE H S,WYLIE ISD,73.3,A-,TAYLOR,484650005293,32.37479,-99.783817,79606
ELEMENTARY,WYLIE INT,WYLIE ISD,59.9,B+,TAYLOR,484650006926,32.356752,-99.76182,79606
MIDDLE,WYLIE J H,WYLIE ISD,65.7,A,TAYLOR,484650005826,32.353372,-99.775926,79606
ELEMENTARY,WYLIE MIDDLE,WYLIE ISD,64.4,B+,TAYLOR,484650013024,32.353324,-99.775948,79606
ELEMENTARY,XENIA VOIGT EL,ROUND ROCK ISD,30.5,D-,WILLIAMSON,483808004258,30.499166,-97.673911,78664
ELEMENTARY,YALE EL,RICHARDSON ISD,63.3,B+,DALLAS,483702004167,32.967171,-96.689834,75081
ELEMENTARY,YANTIS EL,YANTIS ISD,55.8,B,WOOD,484659009578,32.928722,-95.575842,75497
HIGH,YANTIS SCHOOL,YANTIS ISD,40.6,D,WOOD,484659005298,32.92986,-95.577452,75497
MIDDLE,YANTIS SCHOOL,YANTIS ISD,28.4,D-,WOOD,484659005298,32.92986,-95.577452,75497
HIGH,YATES H S,HOUSTON ISD,26.1,F,HARRIS,482364002620,29.722985,-95.353902,77004
ELEMENTARY,YEAGER EL,CORPUS CHRISTI ISD,54.9,B,NUECES,481527001095,27.714273,-97.396772,78411
ELEMENTARY,YEAGER EL,CYPRESS-FAIRBANKS ISD,46.8,C+,HARRIS,481527001095,27.714273,-97.396772,78411
MIDDLE,YES PREP - 5TH WARD,YES PREP PUBLIC SCHOOLS INC,42,C+,HARRIS,480020912693,29.774066,-95.330075,77020
HIGH,YES PREP - BRAYS OAKS,YES PREP PUBLIC SCHOOLS INC,63.1,B,HARRIS,480020912326,29.65716,-95.534241,77031
MIDDLE,YES PREP - BRAYS OAKS,YES PREP PUBLIC SCHOOLS INC,42.9,C+,HARRIS,480020912326,29.65716,-95.534241,77031
HIGH,YES PREP - EAST END,YES PREP PUBLIC SCHOOLS INC,74.8,A,HARRIS,480020911415,29.716177,-95.274864,77012
MIDDLE,YES PREP - EAST END,YES PREP PUBLIC SCHOOLS INC,48.2,B-,HARRIS,480020911415,29.716177,-95.274864,77012
